F1,F2,F3
0.805509,1.450904,-0.006825
0.791823,0.699181,-0.16678
0.494633,0.188115,-0.877579
0.80988,-0.770802,-0.082207
-1.123286,0.263609,-0.964882
0.587739,-0.660487,0.376344
0.36925,0.497057,-0.533952
-1.28402,-1.534685,-1.538214
0.696619,-0.612917,-0.728193
4.437501,-2.384974,3.883362
0.569369,0.348668,-0.390936
0.135652,1.23193,-0.562677
0.787045,0.279276,-0.789616
0.67809,0.867039,-0.682779
-1.441615,0.311594,-0.592741
0.900042,-0.853726,1.332391
1.241706,0.258155,0.664707
-1.540946,0.558206,-0.702323
0.883958,-0.639423,0.741535
0.611992,0.234813,0.610161
-1.460484,0.350528,0.657107
0.976979,-0.542182,0.923787
0.542087,-0.43483,0.967127
-1.740223,0.43228,-0.920766
0.8925,-0.741123,1.497388
-1.341386,0.024483,0.959472
0.4818,0.954391,0.037346
0.586016,0.258818,-0.297987
0.594455,0.021975,-0.133879
0.498826,-0.576605,-0.212686
0.855041,0.442596,0.286353
-1.741392,0.08807,-2.113079
0.151711,0.799044,0.492245
-0.831417,-0.441301,-1.152469
0.645431,-0.196066,0.652999
-1.36501,0.523984,0.787957
0.801447,-0.016299,0.533718
-1.214176,0.790519,-0.15855
0.517572,0.722467,-0.474833
-1.010367,1.111064,0.305349
0.554542,-0.155601,-0.111138
0.130667,-0.176368,0.076452
0.004987,0.394708,-1.014036
0.740563,-0.261409,-1.848484
-1.318471,-1.055246,-0.02189
-1.63046,2.092987,-1.533139
0.62257,-0.501832,0.342335
1.681525,-1.682343,8.598856
-1.298118,0.924483,0.724603
0.496463,0.684367,-0.136632
0.793169,-1.226951,-0.475773
0.879689,-0.043884,1.713794
-1.648386,-0.541099,-0.917295
0.639663,0.879847,-0.289551
0.48243,0.012002,-0.004743
-1.168889,1.290155,-1.797809
-1.599985,0.090831,-1.014987
0.600015,0.864759,-1.160875
0.494738,1.262213,0.169606
-1.524257,-2.250329,0.121957
0.45057,0.609574,-0.212739
-1.412889,-1.462787,0.206904
0.581348,-0.375632,0.172051
0.507221,2.326045,-0.393366
1.106317,-1.884145,-1.972361
0.462468,-0.815684,-0.390658
-1.467741,0.413603,-0.227108
0.506193,0.146602,0.541669
-1.484421,-0.716418,0.337822
0.787022,-0.312755,-0.094656
-2.133893,-1.682804,-0.58353
0.864603,-1.266867,-0.490095
-1.542196,0.458687,-0.507218
0.489954,-1.568152,-0.122399
1.203437,0.260547,3.087894
-1.300704,-0.826353,-0.066428
0.435603,0.408509,0.343859
-0.348996,1.32551,2.646842
-1.186234,-0.515851,-1.737356
-1.116026,-1.09322,4.322399
-1.205346,-0.073773,1.790014
0.641584,1.339944,0.612328
-1.334903,-0.175092,0.626587
0.424248,-1.23878,-0.322461
0.400267,0.333789,-0.173205
-1.361337,0.241091,-0.0634
0.75837,0.063777,0.783687
0.277375,-0.283244,-1.784773
0.408906,0.373175,-0.87922
-1.448326,0.50579,-0.164257
0.618828,1.166541,-0.374465
0.737815,-0.305402,-1.089793
0.75295,-0.205802,0.087665
-1.478896,-0.950388,0.168329
0.773899,-0.077395,1.125384
0.568778,1.033286,-0.720877
-1.732044,-1.818755,4.492635
0.579275,-0.642469,0.342738
-1.520804,-0.95131,-1.489166
1.050988,-0.505307,0.998616
0.770306,-0.4436,0.303805
1.165299,-1.698992,0.302422
0.916632,-1.20817,-0.49498
-0.871545,-1.008999,2.575481
-1.408262,0.040387,0.377388
0.712404,-0.855957,0.391352
0.560195,0.026451,-0.204839
0.203474,-1.280335,-0.898735
-1.258161,-0.443853,0.707167
-1.0129,-0.334577,3.051328
0.65818,-0.688707,0.012123
-1.300975,-2.243277,0.114773
0.80608,0.432899,-0.166569
0.618608,-0.480793,0.786356
-1.274284,0.057667,0.820481
1.451784,-5.467271,-3.233999
0.549177,0.526628,-0.29796
-1.459966,0.504573,-0.320148
0.358857,0.644278,-0.136749
-1.787262,-0.704211,0.673596
1.029712,-0.056021,0.844653
0.417482,-0.391301,0.310913
0.414938,-0.002327,0.525002
-1.437573,0.13239,0.043444
0.616766,0.21072,-1.155727
-1.242065,-3.060788,-0.796036
0.576947,1.184227,-0.991483
1.193435,0.429105,3.203032
-1.356125,0.079002,0.614272
0.39746,0.764436,-0.020049
0.464935,0.769689,-0.516639
-1.444109,1.123684,-1.14351
-1.530962,1.321253,-1.212094
0.39538,0.075923,-0.796272
0.690946,-0.373629,-1.315708
-1.299379,-0.379182,0.291288
0.349568,-0.0502,-1.905423
-1.422371,0.711724,-0.406545
0.767656,-0.517309,-0.22032
0.661288,-0.393797,0.87274
-1.615119,-0.982681,-0.46284
-1.061946,-1.572209,-0.443326
0.877741,0.044935,1.46179
-1.394214,1.074019,-0.925409
0.745536,-1.272956,0.733167
-1.644083,0.521195,-0.654193
0.835031,-0.527003,-0.39542
-1.635246,0.475616,0.372549
0.635171,0.666294,0.595328
0.534477,-0.630811,1.104106
-1.843307,-2.004775,0.846214
0.529296,0.515462,0.44907
-1.255793,1.178176,0.147765
0.491577,0.512964,0.521265
0.49994,-0.075917,0.480683
-1.506644,-0.406848,-0.187359
0.726703,0.475007,1.528679
0.483884,-0.808813,-0.260223
0.362246,-0.237595,-0.239534
1.353923,1.167223,1.60908
0.979505,0.186353,-0.23575
0.668359,0.03567,1.132821
-1.186037,0.771192,1.423716
0.447508,0.339702,0.096565
0.725136,0.361287,0.775135
1.102912,-1.220754,0.045718
0.808397,-0.145488,0.643812
1.133716,0.082022,0.921602
-1.474916,0.491449,-1.095505
-1.167321,0.706926,-0.460911
0.804712,-0.364441,1.018588
0.533567,0.602252,-0.051311
0.800217,-1.208457,0.04066
0.682394,-0.148408,0.703904
-1.702655,-1.831043,-0.306179
-1.219221,0.394328,-0.470678
0.690547,0.625551,0.831623
0.527375,-0.367123,-0.37783
-1.481808,0.240288,-0.552277
0.436384,-0.123156,0.14739
0.691537,0.983421,-0.272262
-1.335398,0.192985,0.460033
0.970374,-1.016791,0.615376
0.722,-0.168335,0.566497
-1.451209,-0.179303,-1.869617
0.914216,-0.081794,0.178482
-1.298554,0.150681,-0.079365
0.617055,-0.745689,0.012193
0.34553,-0.838106,1.624371
-1.395024,0.448788,-0.7137
0.217545,1.175773,-0.039041
0.679546,0.668838,0.793064
0.685851,0.920195,-0.446755
-1.251383,-0.059865,2.338267
-1.426541,-0.721965,-0.798526
-1.494398,-0.15042,-2.666469
0.728296,0.227372,1.331517
0.815009,-0.621261,0.190851
1.109341,0.093439,0.512813
-1.596148,-1.250442,0.117257
0.929354,-0.95786,1.914761
0.558793,0.692517,0.240969
0.488397,0.55854,-1.423022
0.491456,-1.409247,-0.298715
-1.553166,1.544994,-1.013435
-1.084803,-1.19261,1.084383
0.551431,0.498472,-0.538115
0.457194,-0.794277,-0.169589
-1.525597,-0.721312,0.15469
-2.108834,-0.984728,1.021941
0.825459,0.152131,-0.430974
0.79069,-0.330455,-0.699245
-1.249243,0.684952,0.747057
-1.514897,-0.822689,0.268496
0.808552,-0.804777,-0.38656
0.44045,1.172194,2.142487
0.644307,-0.615508,0.215432
-1.10597,-0.147798,-0.843495
0.729778,-1.354426,0.038008
1.098061,-0.245908,2.331327
0.527241,0.988774,0.32852
-1.383449,0.657836,-1.216083
0.44554,1.020039,0.297967
-1.604767,-2.511037,0.13122
0.508421,0.299612,0.137205
0.823322,0.798323,0.985308
-1.305465,0.377357,-0.499743
0.536293,-0.268126,0.174518
0.349298,1.351032,-0.202914
0.782192,0.503785,0.479093
-1.347205,0.271414,-0.35911
-1.368645,2.131094,0.407861
-1.274367,-1.364715,-1.275033
0.475231,-0.185088,0.906596
-1.345974,-1.214145,-0.065533
0.553475,-0.209901,0.689489
0.800407,-0.97071,-0.029045
-1.653743,-0.405711,-0.143698
-1.543876,-0.089161,0.41198
-1.119949,-1.349977,-2.249043
0.735686,0.395211,-0.23867
-1.217407,0.434602,-0.374415
-1.201373,-0.018134,-1.133477
0.671701,0.523465,1.338288
-1.631254,0.030106,-1.796266
-1.549892,0.223855,1.226309
0.47274,0.322904,0.996085
-1.323655,-0.430512,-0.605024
0.840686,-0.362304,0.137447
0.649571,-1.17146,0.467047
-1.571732,0.144026,-0.660841
0.634471,0.45466,1.181424
-1.439591,0.930203,-0.871599
0.821734,-1.047903,0.02169
1.197727,0.330116,-0.015894
-1.268306,-0.960806,0.638551
0.72248,-0.747014,1.070376
0.802994,-0.073846,0.382525
0.372778,-0.07106,-0.797787
0.713773,0.651179,-0.429857
-1.424001,-0.079899,-0.652889
0.649594,-1.083312,0.391801
-1.310034,0.021918,-0.558018
0.59967,0.521132,-0.570595
0.63834,0.796653,0.088057
-1.39934,-0.909454,0.69849
-1.020901,1.429747,2.489803
1.075922,-1.596865,2.130216
0.61401,0.344182,0.443709
0.812968,-1.273296,-1.015277
-1.078043,0.855025,-0.586591
0.617089,0.925881,-0.325812
0.53895,-0.627199,-1.465804
0.96911,-1.421873,0.483029
-1.424224,-0.886776,-0.812333
0.520209,0.193904,-0.148135
-1.424356,-0.481673,0.611181
0.484389,0.693275,0.045009
0.681413,-0.216454,-0.301276
-1.275775,0.849079,-0.503997
0.548488,0.844507,0.043707
-1.185372,-0.004137,0.316022
0.576203,0.937453,-1.251425
-1.220782,1.505394,0.032321
0.566941,0.28216,-0.671768
1.317725,-0.108497,0.391412
-1.369184,-0.146017,-1.081793
-1.103056,0.78684,-0.075656
0.554168,-0.408027,0.100464
1.209908,0.327818,2.509624
1.028209,1.160535,-1.193499
-1.525005,0.88779,0.022534
0.94287,-2.006656,-0.973069
0.712022,-0.80511,-0.319502
-1.402718,0.860324,-0.032273
-0.937302,1.028034,2.27205
0.895903,-0.836045,0.455068
-1.461386,0.071217,-1.32175
0.556878,0.703117,0.683712
0.882976,-0.749014,-0.65903
-1.346001,0.15444,1.523976
-2.273795,0.478989,1.551929
0.610071,-0.077769,-0.5806
0.608676,0.659097,-0.607363
-1.773472,-1.201916,-1.134977
0.703746,0.266747,0.392679
-0.807167,0.355,3.562758
-1.515139,-0.355355,0.169898
0.588522,1.692668,0.31848
0.856442,-0.818785,-0.594585
0.742584,-1.163657,-0.408964
-1.567633,-0.081081,0.019727
-1.401955,-3.355759,-0.694758
0.456844,0.843269,-0.213456
0.634518,1.331337,-0.39794
-1.187536,0.174196,0.729723
0.932512,-0.465499,1.876215
0.8904,-0.383424,0.469468
0.466815,0.565527,-0.58435
0.809996,-0.277386,0.420041
-1.476806,0.184844,-0.324236
0.427852,-0.10547,0.750964
-1.206929,0.513625,-0.405131
0.465267,-0.701674,0.310662
0.483083,0.656523,-0.466394
0.661705,-0.378556,0.168163
0.447361,1.521523,-1.259928
1.029644,-2.04231,-2.032942
-1.686497,0.40597,-0.658405
0.740412,0.428293,1.410574
0.366489,0.362018,-0.234393
-0.774852,1.366761,0.005433
0.883896,-0.684321,0.182874
0.81517,0.207907,0.363328
0.680574,-0.123758,-0.507402
0.241477,0.257823,0.63099
0.841729,-1.083268,0.055525
-1.36483,1.896913,-0.676398
0.09788,-0.118519,-0.364305
0.738194,-0.887829,0.26305
0.7328,-0.465254,0.293911
0.402314,-0.562631,-1.172355
0.729757,1.033161,0.532728
0.447698,-0.177324,-0.226413
0.697622,-0.471867,-0.738517
0.523082,-0.490367,-0.220292
0.613755,-0.052093,-0.720137
0.569031,-0.468143,-0.950224
0.50386,-0.636935,-0.904227
0.368714,-0.394067,-0.981817
0.504951,0.111047,0.349838
0.072232,1.057131,-1.06003
0.553756,1.359305,-1.38939
0.741001,-1.22006,-2.741102
0.901561,0.096222,0.85278
0.78743,0.141173,0.052632
0.568947,0.373278,0.083159
0.743179,-0.634336,0.658713
-1.402397,0.482985,-0.226722
0.78175,-0.075591,-0.729939
0.875664,0.085052,0.076885
-1.786402,-0.790437,3.164757
-1.416733,0.535758,-0.580536
0.600313,-0.579977,-0.268579
0.380195,0.531315,-0.076723
0.240744,0.023668,0.324329
-1.287675,4.683996,-1.807745
0.141233,0.470118,-0.21355
0.29831,-1.324553,-0.107203
0.707488,-0.193473,1.115563
-1.424387,-0.619049,0.804781
1.031286,-0.768225,-0.129288
0.641905,0.073961,-0.296866
-1.391461,-0.355369,0.252025
0.805743,-0.180055,0.594262
-1.311106,-0.142848,-0.866553
0.605078,-0.241342,-0.589952
0.573698,-0.802717,-0.368866
-1.232106,0.685121,0.212088
1.393516,-5.310017,-2.167712
0.950028,-1.019927,0.648836
-1.362038,-0.972358,1.096358
0.936557,0.427359,0.322783
1.066468,-0.664199,0.948749
-1.485834,0.778853,-0.645783
0.519085,-0.371497,-0.509904
0.440904,1.303184,-0.456298
0.817758,-0.309083,0.500113
-1.352828,0.61356,-0.745082
-0.846589,-3.903134,0.116531
0.661282,0.149373,2.310831
0.944052,-0.122678,1.267203
0.438157,6.029354,-3.491427
-1.201259,-2.334803,-0.963265
0.607734,-0.429052,-1.830094
-1.234964,0.494868,0.168815
0.674646,0.652243,0.165664
1.047577,-0.661068,0.193126
-1.534081,0.35126,-1.826124
0.832891,-0.989064,0.150363
1.021236,-0.878308,-0.052757
1.094949,-1.051961,-0.109476
0.748563,-0.472866,1.005235
-1.461494,0.085706,0.012773
0.94581,-0.022211,0.204834
0.665875,-0.472429,0.109659
0.937168,-0.725174,-0.29455
-1.167402,0.231305,-0.565837
0.697428,-0.745771,0.006091
-1.349542,0.459589,-0.21115
0.81311,-0.139005,0.941389
-1.409686,-1.711838,-0.289419
-1.416666,0.49721,0.355451
0.7977,-0.381917,0.162498
-1.424215,-0.962866,-0.464014
0.679109,-0.797001,-1.147577
0.892353,0.641392,1.455133
1.015577,0.006395,-0.136368
1.947292,-0.639438,9.561908
-1.453885,2.258216,0.547896
0.832379,-0.051318,0.183827
-1.492607,1.423521,0.396437
0.614909,-0.640627,0.658944
0.664944,0.109151,0.023898
-1.298446,0.125925,0.231192
1.252569,-0.609556,-0.020758
-0.758019,0.37598,-0.272643
0.661157,-0.041996,-0.387154
-1.472693,0.013448,-1.512079
0.524822,1.181769,-1.4752
-1.285503,-0.291309,1.066059
0.985806,-0.946321,-0.551374
0.445866,0.524232,-1.374748
-1.579444,0.1182,-0.081087
-2.000541,0.891607,-0.716197
0.697707,0.125317,-0.643406
-1.295286,0.135082,-0.776516
1.031279,-0.572986,-0.811822
1.026006,0.439251,-0.422326
0.878318,-1.152297,-0.129126
0.838661,0.496558,-0.405004
-0.786663,-0.329157,0.867455
0.580445,0.307518,0.180862
0.472303,-0.821075,0.589182
-1.387691,0.079039,-1.658642
0.668844,-0.477315,-0.3368
-0.866244,0.376414,1.385375
0.816124,0.212952,0.338598
0.487967,0.356489,0.301751
-1.401562,1.283713,-0.543237
0.764531,0.287409,0.341831
-1.360827,1.738934,-1.452068
0.378548,0.575181,0.019005
-1.324207,-1.367418,0.32053
1.002606,-0.682705,-0.161327
0.404887,1.772102,-0.256377
-1.542647,-0.173859,-0.518031
1.01202,1.18727,-0.718345
0.80738,0.458974,-0.238826
0.485571,-1.739049,-0.378155
-1.189735,-0.330742,-0.057699
-1.320148,-0.299298,0.473169
0.803051,2.208495,2.284835
-1.240095,1.772965,1.068353
0.558609,-0.374282,-0.139134
0.414454,0.94726,-0.390026
0.758219,-0.427919,-0.193186
-1.263689,0.491126,-1.424966
0.696896,0.183985,0.482918
-1.19657,-0.946427,-0.152579
1.050342,0.245099,1.542941
0.733178,-0.62497,1.112194
-1.392697,0.646077,-0.00139
-1.367556,0.13748,0.990643
0.630031,1.062757,1.111618
0.60247,-0.18009,-0.571608
0.259877,0.507695,0.047714
-1.387552,0.439306,0.032246
0.621807,0.367241,-1.490808
-1.405531,-0.464265,0.283946
-1.445233,1.835567,0.507256
0.74586,-0.228585,-0.444313
0.413697,0.653555,-1.807677
1.051702,-2.246687,-1.189422
0.757563,-0.120011,0.734362
-1.410656,0.17849,0.182344
-1.368264,-0.746519,1.079806
0.744765,0.006104,0.438015
0.602417,-0.319588,0.173348
-1.511448,0.305525,0.241202
0.702563,-1.498706,0.510043
-1.233324,0.601029,-0.290961
0.75841,-0.005424,2.054486
-1.330076,-0.264987,-2.353454
0.283774,-0.50783,-0.611695
-1.495692,-0.057331,-0.122163
-1.430523,0.646606,-0.486346
0.569884,1.069682,-0.048603
0.747812,0.510137,-0.0876
0.899083,1.315595,0.387175
-1.369413,-0.074427,-0.470727
1.137127,0.271281,1.102615
0.732876,-0.924465,0.730497
0.526227,0.051984,0.541393
-1.573877,-1.208732,-0.060878
-1.082826,-2.000265,1.237443
0.805708,-1.496057,0.736137
-1.265497,0.472062,-0.110787
0.522664,-0.814461,-1.170789
1.217228,-0.230106,0.526456
0.583502,-0.05363,-1.295977
0.580717,0.158323,0.221551
-1.405692,-0.93122,-0.351109
0.841832,0.163142,0.397661
0.462145,-0.489918,-0.400166
-1.454347,0.475136,0.034509
0.561546,0.836123,0.007308
1.265511,-1.601909,0.283958
-1.326223,-0.549075,0.525114
0.334376,0.718068,0.721429
0.473999,-0.413783,-1.574511
0.897478,-0.108723,0.248891
-1.23746,0.594223,-1.165864
0.402607,0.411105,-1.066041
0.491366,0.559291,-1.082609
0.532907,0.104275,-0.073319
-1.283558,-0.393534,-0.59403
0.520289,0.930233,-0.113566
0.750648,-0.326827,0.256813
-1.396176,-0.018176,-0.538752
0.700559,0.217826,0.123696
0.82914,-0.034681,1.297406
-0.87715,-0.047216,0.82321
-1.180311,-1.075269,-0.849567
0.42306,0.123563,-1.37999
-1.363314,1.701002,-0.599103
0.193139,-0.230754,0.136826
-1.23982,-0.201564,-0.307019
1.037104,0.303578,-0.196719
0.747581,0.153341,0.72364
-1.01676,-0.577198,1.959488
0.790613,-0.069082,0.171356
0.551152,0.096233,-0.553123
0.617144,-0.113623,-0.38517
-1.535769,2.077484,0.394325
-1.439327,-0.084833,-1.027285
0.401402,1.261709,-0.645002
0.450824,1.130429,0.78418
-0.930354,-1.84369,-1.351186
0.822517,-0.61785,-1.035697
-1.239654,1.029822,-0.979327
0.351614,0.278842,-1.455235
0.585913,-1.047042,0.554934
-1.420512,-1.882642,0.9004
0.472553,0.143133,-0.923247
0.861188,-0.179933,0.05516
-1.418351,-1.078272,-0.613026
0.682495,-0.753211,0.732341
0.734336,-0.765489,-0.832835
0.52671,0.636208,0.181435
-1.424496,-0.820112,-0.144832
0.535747,-0.97559,0.274676
-1.093391,0.198077,-0.38317
0.610782,-0.40362,0.705061
0.598851,-0.181885,0.220143
1.162709,-1.000265,-0.913421
0.45138,0.334173,1.56582
0.279009,0.369425,-0.169855
-1.210471,-0.079067,0.556855
0.776563,0.05611,-0.128172
0.883657,-0.308896,0.449877
-1.150087,-1.595345,0.826095
0.469382,0.22877,-0.926692
0.850425,-0.784602,-1.084128
0.509611,-0.302262,-1.183271
0.699428,-0.342917,0.371876
-1.623865,-0.533108,-0.510961
0.60576,-0.323782,-1.45686
-1.593336,-0.211617,-1.222444
0.691449,-0.315189,0.57467
0.78276,0.54461,0.126868
-1.321963,0.152691,1.24767
0.758134,0.019555,-1.304999
0.963629,-0.130953,0.442364
-1.478742,-1.314339,0.064877
0.419312,0.450474,0.201074
0.39021,-0.893051,-1.609259
-1.488064,2.397559,-1.295412
0.945119,0.232297,1.096382
0.616475,-0.318294,0.500252
-1.183292,-0.803044,-0.825144
0.584649,-0.378561,-0.146954
0.590159,-0.405362,0.03512
0.640782,0.526147,-0.114626
-1.575297,0.866399,-0.046043
-1.489347,-1.1469,0.874029
0.61603,0.834238,-0.048255
-1.195157,1.20265,-1.159678
0.638703,0.243564,0.737168
0.853088,2.020265,-0.084045
0.832286,-0.809573,-1.234442
1.093392,-1.447161,-0.326777
-1.435335,-0.191912,-0.995848
0.633773,0.30373,-0.706618
0.858162,0.022504,-0.497437
0.699676,-0.027358,0.569392
0.34389,-0.647342,-0.408526
0.827942,-0.666994,-0.33821
0.721641,0.086277,0.025224
-1.336935,-1.339557,-0.303853
0.666059,0.810998,0.402325
1.095769,-0.911129,-0.106498
-0.861816,0.490435,0.123678
0.643239,0.613147,0.318111
0.687412,0.516862,1.153596
-1.236575,-0.524972,-0.00299
-1.246047,-0.486431,0.907634
0.637469,0.976428,0.251487
-0.121118,-0.726349,-0.750225
-1.062987,-0.676384,-0.948585
1.020361,-0.917983,0.631517
-1.325809,0.882629,-0.949612
1.054747,-2.119143,-0.464602
0.686828,0.550554,-0.896233
-0.769441,0.546974,-0.38351
-0.937954,1.323758,-0.11555
-1.418028,2.413395,-3.092984
0.782583,0.683082,0.02809
-1.238318,1.429064,-0.089101
0.533124,-0.030278,-1.220193
-1.725387,-1.611604,1.743495
-1.284835,0.310337,-0.295494
0.73957,0.389609,0.353148
-0.922474,2.110133,1.268894
0.84458,0.847834,-0.291151
-1.204579,-0.171587,1.371002
1.220432,-0.193594,0.95703
-1.270737,-1.459707,-1.890511
-0.42619,1.711813,0.621997
0.774796,-0.491154,1.304837
-1.223841,0.880896,-0.051037
1.025581,-0.010927,0.825272
0.486978,-0.748527,-1.215253
1.167875,-1.265215,0.635413
-1.251948,0.314138,-0.53913
1.289036,-0.994076,1.788868
-1.26397,-0.340909,-0.204361
-1.342451,0.475279,-0.385646
-0.926465,1.094406,1.537763
-0.564959,3.542816,2.200313
0.83648,-2.550797,-4.507991
-0.413975,0.289619,1.597165
-0.735762,0.274819,0.214613
0.461597,-0.146244,-1.081714
0.476006,0.389498,-0.021809
-1.184727,-1.53632,0.262903
0.734322,0.249561,-0.763274
0.6828,0.421238,-0.70797
0.833409,-1.417598,0.567983
-1.40006,-0.473342,-1.355131
-0.981999,1.308565,0.790981
-1.084911,1.573286,1.232331
0.742236,-0.162702,1.11751
-1.32754,-0.147703,-0.947158
-0.845797,1.744555,1.78685
0.768988,-0.475562,-0.83163
0.982755,-0.97278,0.446765
-1.252658,-0.262416,0.228841
-1.456323,1.399492,-0.304271
0.473202,-1.252162,-0.877849
-1.274583,0.438443,-0.072532
0.607443,-0.789976,0.17892
0.621132,0.678079,-0.513551
-1.08106,1.762428,0.827968
0.78988,0.5838,0.233439
0.848603,-0.308345,-0.611897
0.744179,-0.103412,-0.821469
0.467283,0.796596,-1.340867
1.027642,-0.999486,0.14556
0.803514,-1.073346,-0.646949
0.870385,-0.869023,0.009029
0.858406,0.045929,-0.239751
0.728737,-0.298123,-0.617405
0.499065,-0.15863,0.26493
0.520235,-0.59134,-0.246483
1.179986,-0.626453,-0.396026
0.892093,-0.651401,0.876604
0.758998,-0.566416,-0.864734
0.974692,-0.679935,-0.583676
0.929603,-0.327448,0.828783
1.216213,-0.672718,-0.885432
0.987543,-0.324128,0.952437
0.96511,-0.72366,-1.152205
1.105988,0.259349,-0.594337
1.028662,-0.161661,-1.037412
1.040679,0.561437,0.007968
0.87738,-0.742662,0.710234
-1.384725,0.198451,-0.399154
1.348698,0.141226,-0.5285
0.947448,0.538478,-1.41047
0.761487,-0.501985,0.138324
-1.099447,1.047395,-0.436532
1.102391,0.628603,0.237507
0.629979,-0.101227,-0.749056
-1.160527,0.147164,-0.702228
0.666406,-0.933095,-1.109391
-1.646767,-0.31666,-0.084086
-1.536599,-0.82575,-0.00122
-2.3009,-0.763397,-0.503955
-0.93448,0.648831,0.059187
0.909098,-0.133734,0.021678
-1.321735,0.263903,0.207823
-1.361548,1.467477,0.538237
-1.230185,-0.264689,0.422231
0.75119,0.032123,-1.66829
0.136837,0.463197,-0.326551
-1.412711,-0.135703,-0.743716
1.584147,-6.283764,-2.715516
0.614542,0.921099,0.21105
-1.552424,-0.467736,-0.937789
-1.473146,1.035214,0.369661
0.80912,0.446404,0.910998
0.650961,-1.102038,0.541081
-1.520954,-0.116657,0.253274
-1.543276,1.475606,0.897029
0.721417,0.513758,-0.064538
-1.305807,0.116646,-0.12562
0.86651,0.439432,0.116324
-1.293861,0.048979,-0.308274
0.476641,0.711039,0.180779
0.920467,-0.275026,0.868426
-1.269312,-1.484859,0.256056
1.134308,4.962766,-0.466622
-0.682926,-0.294117,0.20102
0.597192,-0.039622,-0.157035
-1.143476,-1.662139,0.243175
-1.332621,-0.142204,0.444882
-0.978383,2.208072,1.21723
0.014308,-0.827863,0.202395
0.896697,-0.351589,-1.023742
-1.25234,0.01024,-0.132195
-1.278128,3.618989,-3.097512
-1.102159,1.8682,0.362328
0.361804,0.552045,0.645398
-1.350218,-1.212753,1.762296
0.597283,-0.51787,3.611927
-1.350528,-0.40705,-0.91122
-1.080668,0.49989,2.880415
-1.189723,1.705143,-0.116189
0.540902,-0.194836,0.328213
0.816399,0.19077,-0.323234
0.77121,-0.102503,2.261431
0.419125,0.666299,0.559135
0.937558,-0.374924,-0.067796
-1.133355,-0.679544,-2.555402
0.392322,-0.433484,0.154623
0.691222,0.133398,-0.036588
0.538613,-1.385849,-0.963854
-1.325498,0.650173,-0.574566
-1.255602,0.792329,0.722789
0.686861,0.432522,0.398622
-1.26311,-0.414705,0.884972
-0.994545,0.417338,-0.06891
-1.527693,1.080361,-0.968426
-0.218935,-0.013565,0.814168
-0.998718,0.423763,-0.582898
-1.118801,-1.756509,-0.764205
0.217536,1.55,-1.323133
0.493049,0.218466,0.593176
0.576035,0.797228,0.88537
-1.441118,-1.088727,-0.88318
0.571568,1.191019,0.288814
-1.722293,0.062827,1.640916
0.586305,2.326465,0.906223
0.48739,0.221689,-0.820344
0.582435,-0.161526,-0.251452
-1.395433,-1.427022,0.278889
-1.399106,1.24064,-1.635549
-1.250689,-0.6059,-0.030123
0.476721,0.75233,-0.300431
-0.858312,3.479558,1.842198
0.613445,-0.831249,0.015634
-1.191333,3.537968,-1.287461
-1.385156,-0.075468,-0.286901
1.212995,0.068428,3.255475
0.778064,1.547155,0.162567
-1.259241,0.770195,0.067124
-0.932754,0.133485,0.839287
0.469619,1.089093,-0.125211
-1.448567,-1.025581,0.508025
-1.498095,0.078617,-0.003021
0.531346,2.212218,0.729103
0.970328,-0.297302,0.910415
0.441265,1.378597,-1.188851
0.428487,0.491348,0.027509
0.702219,0.445464,0.592522
0.785089,-0.788808,-0.990332
0.171002,0.357634,0.411678
-1.755513,0.822154,-1.007154
-1.254525,1.063329,0.83926
-1.294608,0.794039,0.535893
-0.697653,-0.63921,0.528708
0.686146,0.656944,0.813892
-1.482015,0.127984,-0.155649
0.686998,0.332955,0.200249
-1.153727,0.36024,0.585777
-1.013261,2.042737,0.801403
0.762494,-0.486602,-0.263225
1.013615,0.19779,0.387682
0.459683,-0.55125,0.502635
-1.289004,0.993849,-1.773263
0.568593,0.419438,-0.556844
-1.266074,0.918411,0.105017
0.625835,0.714726,0.558734
-1.164416,-1.213067,0.07418
0.33892,1.250436,-0.985375
0.860881,-0.903139,0.672567
0.287276,0.052589,-0.363457
-0.934037,0.529789,2.938746
0.588606,0.10214,-0.053725
0.443936,0.165939,-0.820797
-1.816383,-0.70181,-0.763908
-0.702319,1.823841,3.492322
0.557832,0.095597,0.921922
0.748133,0.508378,-2.015062
-1.440393,-1.116445,-0.769058
-1.601028,-0.915599,0.221907
0.342523,1.628647,-0.749215
0.499657,1.158836,-0.45985
0.248508,0.606519,0.024959
0.656636,0.736774,-0.234429
0.298033,0.908382,0.398085
0.792067,0.262621,-0.716123
0.371034,1.630895,0.079207
0.411401,0.839583,-0.302648
0.351856,1.158692,-0.221166
0.675176,2.43426,0.285861
-1.779541,-0.044319,-1.570438
0.820956,-1.241076,-0.292139
-1.383037,0.420399,-0.73244
-1.152254,0.115945,-0.196599
0.552669,-0.527054,0.219679
0.700473,-0.898862,-0.465845
-0.816129,2.12406,0.982932
-0.6283,1.542296,-0.671196
0.571513,0.571165,-0.174386
0.603664,-0.057092,-0.38827
0.114922,0.065123,-4.996262
-1.723033,-1.111,0.545122
-0.844097,2.54334,2.556813
-0.824432,1.542215,0.654229
0.757698,0.143524,0.576623
0.667146,0.677126,0.11911
0.34264,0.121751,-0.099204
